objectId,period[d],period_up_err,period_low_err, number, mean samp, median samp
10365,401.6064257028111,3.781201068526684,4.0801617107226775,132,53711.07037878788,53998.36
10377,26.736180736581737,25.587619314584902,16.193812974450722,122,53695.47270491804,54007.865000000005
10412,0.0,0.0,0.0,104,53757.857019230774,53995.880000000005
10443,224.7191011235953,9.416030944869505,2.525810868158402,102,53610.06950980392,53697.795
10448,25.40489044140993,25.403736627329103,25.372086535342312,107,53627.2208411215,53693.3
10460,260.5863192182408,18.619716546785355,2.6719324691331394,103,53607.228155339806,53681.34
10490,18.127435874195562,18.12736997986026,18.125511935154673,114,53644.37894736843,53836.83
10519,0.0,0.0,0.0,116,53623.11689655173,53697.795
10553,32.74126217565682,32.74100732411601,32.677649892368315,101,53644.03405940594,53995.39
10558,244.94794856093057,20.17388804714153,7.968035536256792,108,53630.186574074076,53836.83
10573,322.32070910555984,13.321084899065397,5.930162487890186,136,53702.289191176475,53995.880000000005
10581,224.7191011235953,17.57708332027417,7.5062908003942255,135,53710.21703703703,53996.37
10592,46.827440880355816,46.770406651498234,46.79920966500096,109,53657.02972477063,53990.38
10608,244.94794856093057,18.35362694136461,7.010838194791404,108,53650.704722222225,53697.795
10648,0.0,0.0,0.0,122,53667.23450819672,53840.325
10662,172.4881414402758,11.863477132041567,3.07108020283394,112,53677.857500000006,53989.88
10666,278.35768963117584,75.35975937808576,8.112781150213607,134,53739.90925373134,54003.875
10676,224.7191011235953,18.406598478751135,0.3967374096471019,127,53679.762519685035,53995.39
10678,212.99254526091565,10.788840582212487,9.028303725980805,123,53702.35739837399,53994.39
10711,260.5863192182408,14.95750749241273,3.5996822901474275,121,53742.04438016529,54000.35
10771,401.6064257028111,30.881929033870108,1.9352061539221381,104,53734.84192307693,54006.850000000006
10783,218.6987424822305,9.09486223173181,17.865510061161558,122,53679.25696721312,53994.89
10810,38.44675124951936,38.431773737969316,38.181736305311944,129,53749.47186046511,54009.32
10814,252.5252525252523,22.491934271021023,3.6134752381532564,117,53649.83341880342,53705.28
10855,0.0,0.0,0.0,109,53650.904311926606,53698.29
11023,33.14001657000823,32.701918148764484,30.631671854184503,102,53548.446274509806,53676.84
11227,382.77511961722473,29.061713303259182,2.5372660802105997,131,53690.48809160305,53994.39
11228,322.32070910555984,13.433040085271784,5.909458512853291,129,53694.89023255814,53996.37
11311,0.0,0.0,0.0,132,53678.275833333326,53992.384999999995
11324,156.0062402496098,9.018337623981665,2.7148733333097823,122,53676.468360655745,53992.380000000005
11328,0.0,0.0,0.0,103,53614.61048543688,53693.29
11397,0.0,0.0,0.0,108,53615.96796296296,53683.31
11450,322.32070910555984,17.37039724959766,7.546198106592328,138,53751.18630434783,54007.865000000005
11457,310.0775193798448,22.566312099981758,2.2062555197175016,136,53691.46051470588,53992.375
11508,156.0062402496098,153.27087496712184,2.592344525638879,113,53822.00389380531,54025.38
11530,231.0803004043903,90.68510677444823,7.238821935177128,111,53634.70558558559,53975.36
11611,0.0,0.0,0.0,109,53688.18018348624,53975.36
11647,401.6064257028111,20.774779569833413,9.150726108275023,119,53644.93445378152,53705.28
11676,197.53086419753066,10.640210330754883,0.9867459364812703,141,53723.97964539006,54000.35
11686,252.5252525252523,17.2776171013532,0.36242416453256965,122,53753.07065573772,54007.865000000005
11696,192.86403085824472,9.943553930264187,1.8148983151650953,127,53707.855590551175,53995.39
11700,322.32070910555984,20.368951801350363,4.445911032601373,114,53611.653596491225,53683.31
11720,310.0775193798448,20.877887760628596,7.898845305986356,129,53698.506201550386,53994.38
11729,218.6987424822305,12.734166989279828,5.869873658910791,137,53707.17394160584,53995.38
11781,269.1790040376848,26.409639235158068,10.468319090632065,126,53682.009365079364,53994.88
11813,252.5252525252523,20.562970010156334,11.152773158242752,106,53635.07547169811,53683.31
11833,401.6064257028111,33.9189755190925,0.5952149292479589,113,53643.16150442478,53705.27
11939,382.77511961722473,19.721260062164333,15.980416448805443,108,53736.95731481481,54009.82
12081,212.99254526091565,212.09751584120153,2.4295322741127734,111,53814.48216216216,54024.4
12104,310.0775193798448,25.01501798100628,12.513559402022338,108,53660.525648148156,53701.78
12122,28.02101576182132,28.019678473269927,27.995060866797658,131,53719.86725190839,53996.36
12123,322.32070910555984,19.73236513105934,4.763284116439479,139,53740.34798561151,54007.39
12168,298.73039581777425,18.59743754879679,0.29740160776066205,135,53764.083111111104,54008.32
12221,298.73039581777425,28.25913514717405,1.1437647343561252,124,53669.358225806456,53840.315
12255,108.37171498238943,25.718543248063853,1.668133052719682,103,53635.929029126215,53698.29
12267,260.5863192182408,18.0255128740518,17.08160485637046,122,53706.59483606558,53994.88
12288,156.0062402496098,261.45828883698584,4.917752177356618,109,53678.789174311925,53698.29
12322,39.37395412934338,39.35196180515725,39.37026590414611,116,53688.02560344828,53992.375
12350,298.73039581777425,29.470953478044805,28.008854092353204,133,53730.41947368421,53996.36
12376,335.57046979865754,14.454310206135006,6.398517843634295,113,53710.332477876116,53995.38
12396,33.548603539377616,33.54844548272891,33.36823570950635,124,53740.036451612905,53995.869999999995
12521,252.5252525252523,17.54855582788167,6.790329015681948,134,53786.05082089552,54008.82
12530,237.81212841854912,73.01750404723859,14.494156026961178,109,53738.4952293578,54007.39
12542,445.4342984409799,-1.0,-1.0,119,53711.001596638656,53990.37
12587,252.5252525252523,20.6709955324514,9.822538437638542,107,53752.75859813085,53996.36
12704,0.0,0.0,0.0,129,53768.162558139535,54008.32
12716,422.38648363252366,36.4960449399436,2.9041189694230525,103,53714.95961165049,53990.37
12800,260.5863192182408,9.973637862701139,13.648561716172196,106,53701.82811320755,53992.375
12836,269.1790040376848,26.958694177481902,14.08874363943579,132,53766.933333333334,54006.84
12869,401.6064257028111,32.12588736897442,3.209271394626512,123,53735.725609756104,53996.36
12872,401.6064257028111,31.429702791935426,0.7754275988342556,118,53754.5229661017,53995.869999999995
13010,207.57654385054468,11.204342806960796,10.924312758184868,123,53739.07439024391,53995.38
13017,335.57046979865754,14.46941535114928,6.402482791447767,112,53746.70044642858,53998.35
13021,237.81212841854912,157.65310771792903,6.267353359076736,119,53747.68159663865,53996.36
13022,269.1790040376848,33.9596794180427,12.843482292606325,125,53738.60568,53996.36
13031,288.1844380403456,18.713269132485436,5.030758622223971,124,53758.94612903226,53995.869999999995
13146,278.35768963117584,25.921465804257366,8.98514746158736,114,53755.62377192983,54006.835
13206,237.81212841854912,233.44835778792967,6.042705400401019,111,53729.60720720721,53994.38
13232,231.0803004043903,9.238578683494268,8.354600600462248,123,53747.61105691059,53995.38
13250,422.38648363252366,34.37701012896434,8.297786744257792,119,53780.78042016808,54006.28
13269,310.0775193798448,23.10444195839574,2.922455283514296,107,53821.62766355139,54012.31
13306,401.6064257028111,31.838067706792685,0.9932110072915066,127,53772.08070866142,54007.39
13311,218.6987424822305,15.71306851595645,2.2879867842995623,117,53745.54076923078,53995.38
13331,260.5863192182408,15.727808805035863,7.107330180706583,127,53785.33314960631,54006.28
13352,26.220911176663343,25.122692398923363,26.104034190168804,105,53765.12666666667,54006.28
13384,401.6064257028111,31.74523760622236,0.8465322137820976,114,53736.61684210527,53994.875
13438,401.6064257028111,20.28647655059973,6.600034187944971,115,53798.420521739135,54007.39
13499,322.32070910555984,21.31173232864745,13.35544631635247,106,53728.52396226415,53992.365000000005
13512,310.0775193798448,22.33924208217229,4.92341714849664,129,53795.82860465116,54009.31
13592,0.0,0.0,0.0,123,53759.25219512195,53996.36
13616,278.35768963117584,15.715709730366143,7.976637373639107,129,53812.22240310078,54009.31
13662,0.0,0.0,0.0,103,53771.66427184467,53990.36
13672,252.5252525252523,15.250125455581667,7.934523020096947,103,53695.63766990291,53697.28
13769,298.73039581777425,24.435117346218988,15.986774096071997,105,53742.257333333335,53996.36
13918,85.63476771569245,1.4070604381311256,1.2306582076322456,118,53735.85483050848,53992.365000000005
13969,0.0,0.0,0.0,104,53713.939999999995,53843.82
13977,269.1790040376848,2840.0065625476877,7.478121906608635,123,53738.307073170734,53994.37
13998,278.35768963117584,254.01695326847107,11.87642249082694,134,53777.00723880597,54006.83
14009,180.09905447996377,13.285938748966089,2.8907165219210924,113,53690.33991150442,53698.28
14048,0.0,0.0,0.0,130,53797.83638461538,54009.81
14054,252.5252525252523,8.130953874942065,2.6931652933286045,109,53792.78027522936,54007.38
14199,288.1844380403456,28.759063076105008,11.043357234388509,106,53772.32084905661,53992.365000000005
14216,335.57046979865754,17.215134976862373,4.5371459207677844,123,53789.76853658537,54011.37
14221,0.0,0.0,0.0,128,53824.344921875,54009.81
14261,269.1790040376848,27.551514329460133,7.599969728194651,111,53763.21216216218,53994.37
14307,237.81212841854912,210.40571955193937,6.91000895492985,106,53737.59339622641,53995.86
14320,153.08075009567528,5.702805144987565,2.9478035569407837,128,53736.17765625,53994.87
14321,0.0,0.0,0.0,109,53756.05394495414,53996.35
14428,288.1844380403456,16.148982959507748,3.838170791612299,120,53769.33466666667,54003.305
14474,322.32070910555984,24.1823353751671,4.794914432625774,132,53781.51409090909,54006.83
14479,252.5252525252523,21.10226192493309,10.83148763012369,124,53741.97975806452,53998.34
14550,218.6987424822305,9.103390812079795,2.582997510009136,117,53770.70222222222,54007.38
14655,202.42914979757063,8.922032135042116,2.902331423618193,124,53738.437903225815,53995.86
14704,349.95625546806633,63.52698300486503,5.01710002283869,110,53726.91954545455,53840.3
14739,401.6064257028111,22.93291987578425,3.5282824889463313,128,53787.278203125,54006.83
14746,335.57046979865754,207.16923993082818,17.600789389067984,115,53711.83800000002,53975.34
14854,202.42914979757063,208.41655348373993,13.091460253868831,112,53735.98723214286,53982.345
14858,0.0,0.0,0.0,103,53702.726310679616,53994.37
14891,288.1844380403456,27.7428249819327,4.77905949092775,106,53744.420283018866,53982.345
14981,269.1790040376848,59.04713437299958,10.546196371749147,106,53667.85452830189,53701.765
15003,401.6064257028111,26.09638687152693,22.350182295348134,129,53774.949689922476,54006.27
15087,0.0,0.0,0.0,109,53771.00412844036,54000.33
15134,202.42914979757063,176.47974494251298,2.5959645493156245,132,53782.28977272727,54008.805
15146,218.6987424822305,11.105786177672428,8.07341490422968,104,53767.362499999996,53995.354999999996
15202,197.53086419753066,12.316661123209741,0.1767760643180054,128,53770.734609374995,54006.825
15231,269.1790040376848,24.412051855976927,30.72499486109811,118,53760.46661016949,54007.845
15365,0.0,0.0,0.0,113,53714.10530973451,53994.36
15389,288.1844380403456,4.569939564681192,4.263666340838313,131,53752.16625954198,54000.33
15416,278.35768963117584,9.914649307041202,7.920242947913664,109,53811.007431192666,54010.3
15430,349.95625546806633,30.741036461764907,10.268673132936215,104,53758.157115384616,53995.854999999996
15470,30.883261272390314,30.800773958651323,27.994741495704023,106,53686.844811320756,53982.345
15482,244.94794856093057,18.874514674745342,3.864221616810852,111,53774.7817117117,54000.32
15492,310.0775193798448,23.801302973206077,8.216840719145637,128,53789.43484375,54010.83
15539,218.6987424822305,16.18898393156593,7.127589015160311,134,53775.235970149246,54008.805
15598,310.0775193798448,17.443270918805126,17.140426177332017,136,53770.45029411765,54007.83500000001
15599,244.94794856093057,11.334461586903785,3.4589822737833913,109,53738.62559633027,53990.35
15612,0.0,0.0,0.0,123,53736.30300813008,53995.36
15624,59.01445854234278,0.4525485911994309,3.426267557278166,105,53770.09942857143,54008.3
15646,47.92715073088897,47.53308318748817,44.34072829030714,126,53760.797539682535,53998.335
15671,218.6987424822305,12.2114824957672,5.203220542059995,130,53783.13415384615,54008.8
15698,288.1844380403456,22.118571136877165,3.8958173053635505,116,53727.57077586208,53995.85
15821,0.0,0.0,0.0,106,53672.945943396226,53697.77
15918,298.73039581777425,30.069258075949847,7.631881066369829,105,53759.56038095238,54007.37
15941,288.1844380403456,17.664691745169364,5.094631152916008,107,53775.19831775701,54007.37
15952,172.4881414402758,9.478096677756497,10.474295593502319,107,53822.002242990646,54011.36
16039,260.5863192182408,13.706617045490077,8.16093530324332,102,53699.937647058796,53992.354999999996
16134,224.7191011235953,233.03475256242547,2.6442362084771673,117,53731.41085470084,53995.36
16227,335.57046979865754,14.364879368091636,8.184021241065693,119,53745.63478991595,54000.32
16292,260.5863192182408,13.154115692635003,4.9189390354563045,129,53801.71790697674,54010.3
16369,310.0775193798448,17.417665147560797,6.805436177683475,118,53736.05279661016,53995.85
16482,231.0803004043903,24.04980527267861,9.56536646432184,131,53779.59595419848,54007.37
16488,269.1790040376848,17.122560849490924,9.236688306325277,124,53772.45822580644,54009.79
16549,269.1790040376848,25.19449977862905,8.496484980973207,122,53786.172622950806,54010.325
16553,252.5252525252523,252.31946947578663,6.1181042337517795,110,53736.40672727271,53994.86
16573,288.1844380403456,19.456622390983227,13.361818378132796,114,53788.8297368421,54011.825
16600,422.38648363252366,19.76485285721469,10.089236836868508,108,53762.20268518518,54003.29
16602,212.99254526091565,11.861471917170178,8.123155670385444,115,53715.20199999999,53994.36
16617,382.77511961722473,29.60064143434164,9.386167916276918,114,53726.48114035087,53995.85
16640,269.1790040376848,1102.3988513704219,12.746228922885734,117,53738.5117094017,53995.36
16658,244.94794856093057,16.506206025197287,4.511129849584364,123,53747.524471544704,53996.34
16781,278.35768963117584,26.06817978031387,8.971252298555498,119,53753.825714285704,53996.34
16799,269.1790040376848,14.962559642641963,12.68496943003612,130,53780.51753846154,54007.83500000001
16891,260.5863192182408,12.963511157892128,8.084514510861908,126,53786.36777777777,54005.8
16968,401.6064257028111,31.996075331519876,4.691286402030414,107,53680.220747663545,53975.33
17026,35.13703443429369,35.136909744445624,35.088364742533244,118,53763.05025423727,53997.32
17112,0.0,0.0,0.0,121,53772.30256198347,54005.33
17114,224.7191011235953,55.32510360491273,4.0056895104789305,123,53754.41601626016,53996.34
17274,260.5863192182408,16.8294340789609,8.744186313683969,132,53784.215833333335,54005.795
17286,130.97576948264555,5.209535796308501,1.515576394978524,111,53743.94036036034,53998.3
17316,224.7191011235953,72.55676129777214,3.8147672449440506,114,53786.24184210526,54002.82
17363,202.42914979757063,185.3692618297635,2.4127523762698218,117,53707.34461538461,53977.38
17383,231.0803004043903,28.992752857421237,3.3394097606038997,131,53762.147328244275,53998.3
17391,0.0,0.0,0.0,104,53804.77375000001,54005.795
17486,422.38648363252366,33.64702095264374,4.719722584056171,101,53842.03079207921,54009.29
17528,298.73039581777425,17.554311348084298,1.6701389215035078,132,53767.58643939394,53999.305
17535,422.38648363252366,19.174782186411278,0.16637318826155933,114,53838.17763157895,54008.79
17592,212.99254526091565,13.375313265888565,5.626254671110274,122,53788.36270491803,53998.32
17638,401.6064257028111,21.452943673560753,9.132866649847415,114,53747.71877192983,53999.305
17661,207.57654385054468,167.76832992598762,7.003151401548365,109,53686.67614678898,53977.38
17760,38.08798324128731,38.08783331802241,38.04343000458722,104,53746.13403846153,53997.315
17827,212.99254526091565,8.935847263709746,1.81528661523609,115,53727.757304347826,53995.35
17843,422.38648363252366,19.48721265172128,10.088277771950857,118,53784.69601694915,54002.82
17877,0.0,0.0,0.0,122,53727.14844262294,53994.85
17881,401.6064257028111,31.995746388165458,2.458088824973345,131,53785.50099236641,54006.26
17892,33.41129301703971,33.40041319866326,33.41008420754619,113,53692.51991150442,53977.38
17917,244.94794856093057,18.983550207708163,2.994396661816694,118,53716.753644067794,53976.35
17927,218.6987424822305,3.2275927445892307,5.617877455526354,104,53738.00692307692,53995.84
17958,269.1790040376848,20.454538156110857,4.669724754093124,126,53763.81206349205,54002.82
18017,269.1790040376848,18.400462202368658,7.1782094347689736,106,53756.7708490566,53992.345
18063,260.5863192182408,26.026038059435564,3.206181259245909,122,53759.902131147544,53995.84
18067,43.81161007667024,43.807335319868635,43.798795066187616,121,53775.90735537189,54005.33
18075,288.1844380403456,18.51664827607766,15.634050688889886,117,53744.99658119658,53990.34
18104,278.35768963117584,15.301122398210623,7.869562814037806,114,53821.22692982456,54006.805
18119,0.0,0.0,0.0,102,53717.63990196077,53983.354999999996
18148,288.1844380403456,25.09281251419884,3.6561387596935333,101,53776.55425742573,54005.33
18270,0.0,0.0,0.0,104,53712.893749999996,53989.83
18288,212.99254526091565,163.286288771905,4.81763835731644,120,53740.069416666665,53992.335
18299,224.7191011235953,23.799411755727647,4.090028995109833,125,53801.255919999996,54006.25
18345,35.59668950787571,35.59600049492559,35.18929050046812,113,53711.38495575221,53977.38
18370,24.057256269922377,24.055997685725185,24.040053276694678,109,53787.00403669725,54000.31
18387,278.35768963117584,25.095206980872604,13.305379794421924,104,53659.65096153846,53697.75
18514,335.57046979865754,16.799602187040477,11.228711037591438,106,53785.71952830189,54005.79
18617,184.1620626151011,12.83115907663452,6.154472660834983,128,53793.042734375,54005.785
18684,422.38648363252366,23.136039537075476,6.881468383588697,115,53742.16669565217,53990.33
18738,0.0,0.0,0.0,117,53805.87923076922,54009.28
18760,298.73039581777425,19.31853319348994,12.709125303788369,124,53761.186774193535,53996.875
18773,237.81212841854912,81.51616778513241,4.039433698940428,117,53749.189658119656,53996.32
18776,252.5252525252523,18.964406483027233,7.542139947883356,119,53719.17512605042,53990.33
18820,310.0775193798448,18.82062083488347,2.552754711507646,116,53719.94043103448,53989.83
18908,269.1790040376848,19.93828876578698,13.987846688286936,125,53754.38023999999,53998.29
18951,401.6064257028111,22.064265777151206,8.771503361033751,124,53758.686370967735,53997.854999999996
18968,30.309918920966833,30.309769499566585,30.250637345274008,110,53730.227636363634,53995.33
18977,135.31799729363988,5.4875044018338315,3.1583887981818464,115,53743.72573913044,53996.32
18998,22.530134054297584,22.530129818907827,22.455947607228424,120,53734.39908333334,53996.869999999995
19036,224.7191011235953,31.429142289436697,4.271772354685822,121,53724.53033057851,53990.33
19138,153.08075009567528,81.16045274098114,4.061008532694018,108,53704.52277777778,53974.82
19139,401.6064257028111,33.596529804179966,4.758337147957036,127,53742.81582677166,53994.34
19159,288.1844380403456,27.72956901421435,3.8137678422979207,109,53718.96706422018,53994.34
19222,0.0,0.0,0.0,104,53687.13711538461,53839.775
19229,165.4944145635083,8.795473396620139,0.39771037587510705,119,53780.937815126046,54005.32
19257,0.0,0.0,0.0,124,53732.04741935483,53992.335
19292,224.7191011235953,15.966261385691183,3.7005907855485702,105,53661.42447619047,53698.24
19306,40.954233643902874,40.95421734042983,40.946177468648415,101,53696.060495049496,53974.32
19342,322.32070910555984,31.899129492960583,13.671099670342244,119,53775.07016806722,53998.29
19355,252.5252525252523,18.029918580388028,12.210250872423217,123,53727.116097560975,53989.32
19404,0.0,0.0,0.0,123,53756.06016260163,53994.34
19406,288.1844380403456,8.792377203592139,15.460088512159132,122,53742.04254098361,53995.33
19416,278.35768963117584,7.87605712394128,11.205870519080463,134,53768.779029850746,53997.854999999996
19427,147.54703061600867,81.01272583962523,2.645743610676533,124,53768.56838709677,53999.295
19449,269.1790040376848,20.384726451084987,22.239906546415853,116,53759.74422413793,53999.295
19470,422.38648363252366,17.997595193184452,10.09069815292304,108,53730.22574074073,53839.775
19485,0.0,0.0,0.0,117,53698.47598290598,53974.32
19500,207.57654385054468,9.268492616631107,2.2940685746788745,134,53768.77843283582,53997.854999999996
19531,335.57046979865754,22.735184565634256,11.504416496358601,110,53697.17036363637,53704.73
19541,212.99254526091565,14.608144171341792,8.045596570625861,128,53750.699453124995,53995.33
19576,237.81212841854912,32.283025782047986,5.434361025203231,121,53733.89859504132,53990.33
19587,310.0775193798448,20.81165775030422,10.134552898442166,117,53756.08111111111,53997.42
19713,269.1790040376848,8.515479439172054,3.8509677966330855,113,53706.01256637168,53974.32
19727,224.7191011235953,6.902276347102941,2.474814362114074,131,53762.61297709923,53997.42
19768,133.11148086522445,102.1023705752203,2.676062273728519,114,53693.249912280706,53704.73
19809,70.17543859649112,71.80651377805754,61.07435357059257,104,53770.585192307684,53997.854999999996
19839,298.73039581777425,8.675135275737546,5.981443256209218,112,53692.94571428571,53702.235
19859,218.6987424822305,16.201751451457483,0.9279901354244942,110,53782.845,53995.325
19864,244.94794856093057,237.69530487079524,7.784125533611359,112,53762.20374999999,53997.854999999996
19893,349.95625546806633,3.323364547190806,5.500356663114246,107,53768.265046728964,53996.32
19905,401.6064257028111,30.201528455286564,9.732925975387388,121,53753.02545454545,53996.32
19927,244.94794856093057,11.856746844461213,10.365402932121697,122,53767.56172131147,53995.325
19936,202.42914979757063,24.2357239084906,4.897661656939562,123,53747.941626016254,53994.33
19949,137.59889920880616,86.96678914410174,2.0208963721526345,124,53785.48467741934,53997.854999999996
19978,137.59889920880616,94.53372843290073,3.497186651488022,106,53744.84801886791,53995.325
20163,202.42914979757063,9.652541132059667,0.5270462758222436,122,53764.13311475409,53993.32
20164,252.5252525252523,26.843800846307317,6.046904704467067,120,53772.66333333333,53996.865000000005
20286,0.0,0.0,0.0,125,53767.097279999994,53997.41
20317,288.1844380403456,28.541044289388537,12.813603575731804,127,53762.83874015749,53994.33
20353,422.38648363252366,32.61565981931403,13.307007839401933,127,53778.32559055118,53997.41
20385,269.1790040376848,22.08223789818726,14.892103466339194,122,53761.230737704915,53992.325
20417,288.1844380403456,2.354383362789463,4.864219920565972,113,53715.03,53705.22
20441,445.4342984409799,-1.0,-1.0,127,53769.5862992126,53998.28
20445,0.0,0.0,0.0,111,53710.68531531532,53700.24
20451,29.329813755682604,29.329486727045833,29.3245512302578,120,53763.193999999996,53999.285
20514,422.38648363252366,38.498949303482675,7.351070726476337,113,53718.93663716814,53705.22
20538,162.20600162205983,5.892787181440184,2.2998428322381983,125,53753.340800000005,53994.33
20539,401.6064257028111,29.63720298976881,6.756076185964446,120,53753.74474999999,53989.82
20564,35.44214070529854,35.4412700318203,34.971321801248486,125,53750.34968,53994.33
20630,28.812216379744964,28.812163653140853,28.801447774776015,109,53694.11605504587,53700.23
20645,260.5863192182408,80.76966514962191,4.23668990940655,121,53770.93231404959,53998.28
20664,39.37395412934338,39.36843408063206,39.05620219911862,118,53743.45855932204,53974.81
20680,0.0,0.0,0.0,104,53699.576826923076,53704.72
20683,142.3994304022782,6.592231802849483,2.0753670268113638,118,53782.05144067796,53996.86
20740,119.47431302269996,8.780875005418338,1.9008457547318898,122,53763.66385245901,53993.850000000006
20776,445.4342984409799,-1.0,-1.0,121,53815.354545454546,54006.24
20815,142.3994304022782,104.20025821318214,1.3439478326411063,116,53770.90844827586,53991.845
20841,25.092528699579656,24.97681974422096,5.778050242584694,107,53756.98822429906,53993.37
20852,298.73039581777425,24.54377389488741,5.733231336009112,109,53767.62743119267,53996.31
20897,130.97576948264555,5.173690206644977,0.9287395948360029,131,53784.59801526718,53997.41
20995,106.95187165775387,0.1480872449293713,1.6739433298270399,113,53748.10814159293,53989.31
21044,212.99254526091565,12.33822349846406,4.635394624954415,113,53747.75592920354,53989.31
21080,25.326073192351483,25.26303289920497,18.591912455734064,108,53731.70259259259,53974.805
21212,0.0,0.0,0.0,106,53788.54858490566,53996.86
21230,335.57046979865754,14.8472065195009,11.498126579338361,113,53751.3817699115,53990.31
21319,21.577300679684935,21.573870383179557,21.457562265401087,113,53740.62725663718,53989.31
21440,218.6987424822305,11.132344511274567,6.828080741206804,110,53878.23890909091,54009.76
21521,237.81212841854912,237.67183693586594,57.02857560322008,115,53816.68365217392,54007.34
21545,39.56478733926799,39.52662713760985,39.39403629704197,127,53787.57220472441,53998.28
21548,288.1844380403456,2.8344760360355394,15.892019080224657,107,53704.83383177571,53704.21
21560,237.81212841854912,19.793906982547327,8.80937455775802,106,53741.14,53974.805
21571,46.56035385868926,46.54880113745873,45.50962041444736,133,53785.49781954888,53998.28
21599,237.81212841854912,11.821738746015171,7.042699681704477,106,53788.04641509433,53998.845
21712,0.0,0.0,0.0,120,53780.42233333333,53995.315
21724,82.18615163344965,54.56256069321011,1.2430751138857659,110,53753.608000000015,53993.845
21813,231.0803004043903,13.20055146479396,6.341068306925649,123,53767.686747967484,53998.27
21832,269.1790040376848,35.09399589732209,10.399563506741458,122,53754.5887704918,53995.31
21842,207.57654385054468,102.44742171297324,1.8494390323928087,122,53773.95795081966,54003.805
21906,0.0,0.0,0.0,123,53800.268699187,54007.33
21981,212.99254526091565,2.797187888412765,1.2332903371223836,131,53793.32236641221,54005.3
22016,218.6987424822305,126.23603349313402,3.6586551999093047,122,53769.70352459016,53997.835
22072,252.5252525252523,41.116903289320135,5.697648735333843,113,53709.517964601764,53974.3
22200,24.563989191844716,24.563954713388444,24.563288454220363,103,53790.84854368935,54007.33
22356,0.0,0.0,0.0,106,53731.05839622642,53982.295
22379,278.35768963117584,85.10619141901884,4.71807388979073,120,53765.70058333333,53997.835
22382,237.81212841854912,11.962185714542215,8.308549076689701,116,53781.94836206897,53996.850000000006
22418,135.31799729363988,69.7974634532693,3.1278360481778122,113,53728.896637168145,53993.36
22456,224.7191011235953,16.826185173831107,6.541990659938648,118,53776.39449152545,53996.850000000006
22509,224.7191011235953,18.16833323568804,7.86856984278117,117,53730.06957264958,53993.36
22519,278.35768963117584,1.208408078381808,6.4774391770295665,115,53781.73686956522,54005.3
22536,278.35768963117584,5.40509647994503,12.585555316575778,111,53742.72648648651,53989.3
22561,12.400024800049579,12.398660642038228,12.38547462764642,101,53758.99980198022,53989.3
22658,0.0,0.0,0.0,101,53696.62366336635,53705.21
22687,322.32070910555984,19.702664266484646,5.130942633780876,118,53751.18110169492,53995.31
22745,260.5863192182408,250.22827402916857,4.3624983303965905,118,53744.35127118645,53995.31
22747,0.0,0.0,0.0,115,53799.04043478262,54007.33
22753,159.04572564612306,5.341912701751028,5.040478465670276,123,53778.199593495934,53996.3
22797,212.99254526091565,10.251129475251588,2.1152792644740543,121,53770.69446280992,53997.4
22910,159.04572564612306,113.7033637297747,5.775460237508156,124,53780.00580645163,54002.79
22989,310.0775193798448,25.73412245256577,5.130886661139414,114,53794.95192982457,54002.79
23015,298.73039581777425,15.863170826506916,0.49275663053805374,116,53735.834741379316,53993.835
23039,31.478712520657854,31.47566249688683,31.476388740341147,110,53796.86654545456,54006.315
23068,212.99254526091565,71.56549175035639,4.673966934074883,115,53792.01165217392,54007.33
23113,335.57046979865754,14.379966303207368,6.398489020243687,123,53780.32113821139,54000.28
23180,42.00798151648806,42.00714149780414,41.9715342188198,102,53713.87107843138,53996.850000000006
23241,0.0,0.0,0.0,105,53825.623238095235,54009.25
23271,349.95625546806633,6.519400308893751,10.568590698714388,119,53772.302857142866,53997.39
23299,62.16006216006206,57.10245730329301,31.615310786514176,119,53779.41966386555,54005.29
23348,0.0,0.0,0.0,110,53773.953363636385,54008.75
23366,310.0775193798448,26.526068971076143,10.86101146572446,112,53709.66241071429,53974.79
23499,349.95625546806633,22.525903995723922,5.229120479685719,120,53773.6355,53999.265
23538,244.94794856093057,35.86356246978892,10.243174333220338,117,53799.347692307696,54005.29
23705,80.56394763343391,75.85892352822678,38.30088193283964,118,53745.96084745762,53997.825
23736,202.42914979757063,13.67318028783933,3.9529231093552255,111,53736.4126126126,53996.29
23788,224.7191011235953,211.70680648712238,7.527344809240589,117,53739.223504273505,53996.29
23811,0.0,0.0,0.0,108,53701.20175925925,53839.744999999995
23825,278.35768963117584,27.61574972598777,26.168468043598835,119,53731.618487394946,53994.31
23836,116.07661056297141,108.17019291512112,1.6328782237123818,122,53756.47073770491,53997.825
23861,224.7191011235953,15.078449959911836,8.732948937745277,108,53707.648518518516,53982.285
24081,288.1844380403456,24.193610112557508,4.970439990390332,117,53751.53094017094,53997.39
24136,288.1844380403456,13.678681593321528,5.24292646044114,114,53719.44824561403,53991.32
24145,0.0,0.0,0.0,125,53746.54319999999,53998.26
24172,0.0,0.0,0.0,111,53716.16423423423,53994.3
24200,322.32070910555984,11.132365064182864,5.911339888714622,105,53652.58019047619,53704.2
24214,0.0,0.0,0.0,109,53793.301743119264,54008.25
24231,0.0,0.0,0.0,122,53767.67040983606,54002.78
24284,298.73039581777425,15.482731700050067,23.804343239441778,102,53716.077058823525,53993.34
